Composition,Predicted EFA,Average Formation Enthalpy,Formation Gap,Radius Mismatch,Electronegativity Mismatch,Carbon Affinity,Magnetic Disorder Risk Index,Minimum Carbide Melting Point,Average Valence Count,Carbide Formation Deviation Index,Metastable Segregation Index,norm_efa,norm_afe,norm_fg,norm_rmis,norm_xmis,norm_ca,norm_mdri,norm_mp,norm_vec,norm_cfdi,norm_msi,Normalized Score
(CrHfTaTiW)C5,,-0.545600000,0.577400000,0.081977298,0.363009642,0.173,0,2271,5.000000000,0.488238302,-0.169,,0.600864925,0.383273922,0.274033391,0.284303072,0.000000014,0,0,0.583333331,0.116084264,0.310478651,
(CrHfTaTiY)C5,,-0.549200000,0.573800000,0.094451698,0.161195533,0.173,0,2271,4.400000000,0.485395674,0.060,,0.605443912,0.387912898,0.118842506,0.758655315,0.000000014,0,0,0.333333332,0.122098396,0.606727030,
(CrHfTaTiZr)C5,,-0.717600000,0.405400000,0.088905981,0.134402381,0.173,0,2271,4.600000000,0.471171137,0.004,,0.819638771,0.604913883,0.187835389,0.821631050,0.000000014,0,0,0.416666665,0.152193160,0.534282011,
(CrHfTaVW)C5,,-0.451400000,0.671600000,0.087302953,0.358217811,0.173,0,2271,5.200000000,0.441425237,-0.169,,0.481048086,0.261887385,0.207778248,0.295565990,0.000000014,0,0,0.666666664,0.215126373,0.310478651,
(CrHfTaVY)C5,,-0.455000000,0.668000000,0.100095549,0.175316856,0.173,0,2271,4.600000000,0.439052161,0.060,,0.485627073,0.266526361,0.048628773,0.725463973,0.000000014,0,0,0.416666665,0.220147076,0.606727030,
(CrHfTaVZr)C5,,-0.623400000,0.499600000,0.094543709,0.148404852,0.173,0,2271,4.800000000,0.459223954,0.004,,0.699821932,0.483527347,0.117697822,0.788719063,0.000000014,0,0,0.499999998,0.177469739,0.534282011,
(CrHfTaWY)C5,,-0.387000000,0.736000000,0.083133769,0.406270846,0.173,0,2271,4.800000000,0.453826839,-0.169,,0.399135088,0.178901261,0.259646030,0.182620146,0.000000014,0,0,0.499999998,0.188888381,0.310478651,
(CrHfTaWZr)C5,,-0.555400000,0.567600000,0.078244055,0.387195041,0.173,0,2271,5.000000000,0.496971870,-0.169,,0.613329946,0.395902246,0.320477741,0.227456707,0.000000014,0,0,0.583333331,0.097606709,0.310478651,
(CrHfTaYZr)C5,,-0.559000000,0.564000000,0.083954286,0.158037970,0.173,0,2271,4.400000000,0.494108085,0.004,,0.617908934,0.400541222,0.249438188,0.766076982,0.000000014,0,0,0.333333332,0.103665601,0.534282011,
(CrHfTiVW)C5,,-0.512600000,0.610400000,0.084987775,0.354310598,0.173,0,2271,5.000000000,0.485023958,-0.169,,0.558890873,0.340749976,0.236580810,0.304749664,0.000000014,0,0,0.583333331,0.122884832,0.310478651,
(CrHfTiVY)C5,,-0.516200000,0.606800000,0.104004368,0.177763888,0.173,0,2271,4.400000000,0.482408706,0.085,,0.563469861,0.345388952,0.000000124,0.719712367,0.000000014,0,0,0.333333332,0.128417904,0.639068556,
(CrHfTiVZr)C5,,-0.684600000,0.438400000,0.096703063,0.150119952,0.173,0,2271,4.600000000,0.479818549,0.004,,0.777664719,0.562389937,0.090833839,0.784687820,0.000000014,0,0,0.416666665,0.133897884,0.534282011,
(CrHfTiWY)C5,,-0.448200000,0.674800000,0.093187834,0.404455189,0.173,0,2271,4.600000000,0.504215589,-0.169,,0.476977875,0.257763851,0.134565918,0.186887740,0.000000014,0,0,0.416666665,0.082281219,0.310478651,
(CrHfTiWZr)C5,,-0.616600000,0.506400000,0.086919244,0.384832431,0.173,0,2271,4.800000000,0.524064347,-0.169,,0.691172734,0.474764836,0.212551883,0.233009884,0.000000014,0,0,0.499999998,0.040287325,0.310478651,
(CrHfTiYZr)C5,,-0.620200000,0.502800000,0.097217276,0.163707055,0.173,0,2271,4.200000000,0.520926636,0.004,,0.695751721,0.479403812,0.084436647,0.752752129,0.000000014,0,0,0.249999999,0.046925762,0.534282011,
(CrHfVWY)C5,,-0.354000000,0.769000000,0.098577135,0.402671082,0.173,0,2271,4.800000000,0.438591838,-0.169,,0.357161036,0.136377315,0.067518979,0.191081180,0.000000014,0,0,0.499999998,0.221120979,0.310478651,
(CrHfVWZr)C5,,-0.522400000,0.600600000,0.092313093,0.381921458,0.173,0,2271,5.000000000,0.494468846,-0.169,,0.571355895,0.353378300,0.145448357,0.239851955,0.000000014,0,0,0.583333331,0.102902341,0.310478651,
(CrHfVYZr)C5,,-0.526000000,0.597000000,0.102987134,0.181041432,0.173,0,2271,4.400000000,0.491832085,0.004,,0.575934882,0.358017276,0.012655282,0.712008693,0.000000014,0,0,0.333333332,0.108480920,0.534282011,
(CrHfWYZr)C5,,-0.458000000,0.665000000,0.085061361,0.420742201,0.173,0,2271,4.600000000,0.514535519,-0.169,,0.489442896,0.270392175,0.235665343,0.148606071,0.000000014,0,0,0.416666665,0.060447408,0.310478651,
(CrMoNbReSc)C5,,-0.170200000,0.365800000,0.057388036,0.272880926,0.173,0,2271,5.400000000,0.235124988,-0.029,,0.123378286,0.655942619,0.579942254,0.496145339,0.000000014,0,0,0.749999997,0.651594518,0.491591197,
(CrMoNbReTa)C5,,-0.247000000,0.412000000,0.064187756,0.237789823,0.173,0,2271,5.800000000,0.308178520,-0.104,,0.221063353,0.596409094,0.495348639,0.578624922,0.000000014,0,0,0.916666663,0.497035619,0.394566618,
(CrMoNbReTi)C5,,-0.308200000,0.656800000,0.061389990,0.229294570,0.173,0,2271,5.600000000,0.400480412,-0.029,,0.298906140,0.280958731,0.530154937,0.598592516,0.000000014,0,0,0.833333330,0.301753084,0.491591197,
(CrMoNbReV)C5,,-0.214000000,0.322000000,0.066226578,0.213354166,0.173,0,2271,5.800000000,0.268585182,-0.029,,0.179089301,0.712383492,0.469984159,0.636059504,0.000000014,0,0,0.916666663,0.580802995,0.491591197,
(CrMoNbReW)C5,,-0.146000000,0.390000000,0.058969193,0.289937924,0.173,0,2271,6.000000000,0.229246592,-0.029,,0.092597315,0.624758392,0.560271477,0.456053864,0.000000014,0,0,0.999999996,0.664031403,0.491591197,
(CrMoNbReY)C5,,-0.149600000,0.386400000,0.078609364,0.314095527,0.173,0,2271,5.400000000,0.229485163,-0.029,,0.097176303,0.629397367,0.315933022,0.399272834,0.000000014,0,0,0.749999997,0.663526661,0.491591197,
(CrMoNbReZr)C5,,-0.318000000,0.696000000,0.070730188,0.281282776,0.173,0,2271,5.600000000,0.416703732,-0.029,,0.311371161,0.230445438,0.413955873,0.476397284,0.000000014,0,0,0.833333330,0.267429507,0.491591197,
(CrMoNbScTa)C5,,-0.291400000,0.367600000,0.065162929,0.271705723,0.173,0,2271,5.000000000,0.292629869,-0.104,,0.277537531,0.653623131,0.483216755,0.498907585,0.000000014,0,0,0.583333331,0.529931802,0.394566618,
(CrMoNbScTi)C5,,-0.352600000,0.612400000,0.060561718,0.267551864,0.173,0,2271,4.800000000,0.381586478,0.037,,0.355380319,0.338172767,0.540459270,0.508670988,0.000000014,0,0,0.499999998,0.341726861,0.576972826,
(CrMoNbScV)C5,,-0.258400000,0.277600000,0.065120566,0.261564524,0.173,0,2271,5.000000000,0.256372073,0.037,,0.235563480,0.769597529,0.483743782,0.522743881,0.000000014,0,0,0.583333331,0.606642193,0.576972826,
(CrMoNbScW)C5,,-0.190400000,0.345600000,0.059455865,0.372150507,0.173,0,2271,5.200000000,0.228431697,-0.027,,0.149071494,0.681972428,0.554216911,0.262818003,0.000000014,0,0,0.666666664,0.665755473,0.494178519,
(CrMoNbScY)C5,,-0.194000000,0.342000000,0.080166033,0.322242145,0.173,0,2271,4.600000000,0.227971051,0.037,,0.153650481,0.686611404,0.296566894,0.380124685,0.000000014,0,0,0.416666665,0.666730058,0.576972826,
(CrMoNbScZr)C5,,-0.362400000,0.651600000,0.072033898,0.298422519,0.173,0,2271,4.800000000,0.397486402,-0.015,,0.367845340,0.287659474,0.397736742,0.436111321,0.000000014,0,0,0.499999998,0.308087491,0.509702451,
(CrMoNbTaTi)C5,,-0.429400000,0.535600000,0.070345924,0.240199917,0.173,0,2271,5.200000000,0.396587746,-0.104,,0.453065385,0.437137587,0.418736413,0.572960138,0.000000014,0,0,0.666666664,0.309988773,0.394566618,
(CrMoNbTaV)C5,,-0.335200000,0.323800000,0.075521078,0.231343900,0.173,0,2271,5.400000000,0.303099588,-0.104,,0.333248546,0.710064004,0.354353617,0.593775687,0.000000014,0,0,0.749999997,0.507781083,0.394566618,
(CrMoNbTaW)C5,,-0.267200000,0.391800000,0.064543640,0.339741078,0.173,0,2271,5.600000000,0.297940531,-0.104,,0.246756560,0.622438904,0.490921170,0.338994468,0.000000014,0,0,0.833333330,0.518696067,0.394566618,
(CrMoNbTaY)C5,,-0.270800000,0.388200000,0.079272007,0.305836558,0.173,0,2271,5.000000000,0.296656974,-0.104,,0.251335548,0.627077879,0.307689242,0.418685058,0.000000014,0,0,0.583333331,0.521411681,0.394566618,
(CrMoNbTaZr)C5,,-0.439200000,0.574800000,0.072767705,0.278424137,0.173,0,2271,5.200000000,0.410077749,-0.104,,0.465530406,0.386624294,0.388607637,0.483116347,0.000000014,0,0,0.666666664,0.281448058,0.394566618,
(CrMoNbTiV)C5,,-0.396400000,0.568600000,0.066444526,0.224535075,0.173,0,2271,5.200000000,0.382732596,0.037,,0.411091333,0.394613641,0.467272721,0.609779431,0.000000014,0,0,0.666666664,0.339302026,0.576972826,
(CrMoNbTiW)C5,,-0.328400000,0.636600000,0.064059569,0.331638357,0.173,0,2271,5.400000000,0.389495366,-0.027,,0.324599347,0.306988540,0.496943380,0.358039439,0.000000014,0,0,0.749999997,0.324994077,0.494178519,
(CrMoNbTiY)C5,,-0.332000000,0.633000000,0.085823282,0.302892720,0.173,0,2271,4.800000000,0.387946904,0.037,,0.329178335,0.311627516,0.226186470,0.425604375,0.000000014,0,0,0.499999998,0.328270148,0.576972826,
(CrMoNbTiZr)C5,,-0.500400000,0.513600000,0.077514347,0.274546899,0.173,0,2271,5.000000000,0.458311073,0.004,,0.543373193,0.465486885,0.329555854,0.492229567,0.000000014,0,0,0.583333331,0.179401115,0.534282011,
(CrMoNbVW)C5,,-0.234200000,0.301800000,0.069118484,0.315620025,0.173,0,2271,5.600000000,0.259356434,-0.061,,0.204782508,0.738413302,0.434006682,0.395689591,0.000000014,0,0,0.833333330,0.600328199,0.450194043,
(CrMoNbVY)C5,,-0.237800000,0.298200000,0.090909453,0.299305864,0.173,0,2271,5.000000000,0.258341170,0.037,,0.209361496,0.743052278,0.162910686,0.434035072,0.000000014,0,0,0.583333331,0.602476188,0.576972826,
(CrMoNbVZr)C5,,-0.406200000,0.607800000,0.082671886,0.269117075,0.173,0,2271,5.200000000,0.397508440,0.004,,0.423556354,0.344100348,0.265392203,0.504992052,0.000000014,0,0,0.666666664,0.308040865,0.534282011,
(CrMoNbWY)C5,,-0.169800000,0.366200000,0.077920925,0.409682804,0.173,0,2271,5.200000000,0.224483763,-0.027,,0.122869510,0.655427177,0.324497721,0.174600537,0.000000014,0,0,0.666666664,0.674108090,0.494178519,
(CrMoNbWZr)C5,,-0.338200000,0.675800000,0.070515415,0.379810479,0.173,0,2271,5.400000000,0.405670014,-0.027,,0.337064369,0.256475247,0.416627814,0.244813688,0.000000014,0,0,0.749999997,0.290773475,0.494178519,
(CrMoNbYZr)C5,,-0.341800000,0.672200000,0.082407343,0.326900597,0.173,0,2271,4.800000000,0.404096226,0.004,,0.341643356,0.261114223,0.268683311,0.369175268,0.000000014,0,0,0.499999998,0.294103128,0.534282011,
(CrMoReScTa)C5,,-0.194800000,0.464200000,0.059958740,0.285489054,0.173,0,2271,5.400000000,0.275139528,-0.104,,0.154668034,0.529143943,0.547960762,0.466510673,0.000000014,0,0,0.749999997,0.566936006,0.394566618,
(CrMoReScTi)C5,,-0.256000000,0.709000000,0.048773026,0.279828519,0.173,0,2271,5.200000000,0.384059370,-0.029,,0.232510821,0.213693580,0.687119435,0.479815430,0.000000014,0,0,0.666666664,0.336494978,0.491591197,
(CrMoReScV)C5,,-0.161800000,0.332200000,0.053160414,0.270140704,0.173,0,2271,5.400000000,0.222307355,-0.029,,0.112693982,0.699239727,0.632537032,0.502586071,0.000000014,0,0,0.749999997,0.678712704,0.491591197,
(CrMoReScW)C5,,-0.093800000,0.181200000,0.051890567,0.354310598,0.173,0,2271,5.600000000,0.150789124,-0.029,,0.026201997,0.893818995,0.648334881,0.304749664,0.000000014,0,0,0.833333330,0.830023377,0.491591197,
(CrMoReScY)C5,,-0.097400000,0.177600000,0.078175205,0.343860437,0.173,0,2271,5.000000000,0.152389763,-0.029,,0.030780984,0.898457971,0.321334288,0.329312157,0.000000014,0,0,0.583333331,0.826636914,0.491591197,
(CrMoReScZr)C5,,-0.265800000,0.748200000,0.068589368,0.317515354,0.173,0,2271,5.200000000,0.402221531,-0.029,,0.244975843,0.163180287,0.440589285,0.391234731,0.000000014,0,0,0.666666664,0.298069409,0.491591197,
(CrMoReTaTi)C5,,-0.332800000,0.632200000,0.064121223,0.247095123,0.173,0,2271,5.600000000,0.417148607,-0.104,,0.330195887,0.312658400,0.496176360,0.556753359,0.000000014,0,0,0.833333330,0.266488288,0.394566618,
(CrMoReTaV)C5,,-0.238600000,0.420400000,0.068947805,0.233923064,0.173,0,2271,5.800000000,0.300667657,-0.104,,0.210379048,0.585584817,0.436130062,0.587713512,0.000000014,0,0,0.916666663,0.512926304,0.394566618,
(CrMoReTaW)C5,,-0.170600000,0.488400000,0.061084687,0.314807878,0.173,0,2271,6.000000000,0.272328184,-0.104,,0.123887063,0.497959716,0.533953135,0.397598495,0.000000014,0,0,0.999999996,0.572883948,0.394566618,
(CrMoReTaY)C5,,-0.174200000,0.484800000,0.079552943,0.323382127,0.173,0,2271,5.400000000,0.272203894,-0.104,,0.128466050,0.502598692,0.304194191,0.377445225,0.000000014,0,0,0.749999997,0.573146908,0.394566618,
(CrMoReTaZr)C5,,-0.342600000,0.671400000,0.072011079,0.293121135,0.173,0,2271,5.600000000,0.432190051,-0.104,,0.342660909,0.262145106,0.398020626,0.448571913,0.000000014,0,0,0.833333330,0.234665199,0.394566618,
(CrMoReTiV)C5,,-0.299800000,0.665200000,0.052689987,0.225068878,0.173,0,2271,5.600000000,0.396029999,-0.029,,0.288221836,0.270134454,0.638389502,0.608524758,0.000000014,0,0,0.833333330,0.311168794,0.491591197,
(CrMoReTiW)C5,,-0.231800000,0.733200000,0.055374478,0.304473316,0.173,0,2271,5.800000000,0.385907450,-0.029,,0.201729850,0.182509353,0.604992418,0.421889278,0.000000014,0,0,0.916666663,0.332585007,0.491591197,
(CrMoReTiY)C5,,-0.235400000,0.729600000,0.082944842,0.319098731,0.173,0,2271,5.200000000,0.385248284,-0.029,,0.206308837,0.187148329,0.261996428,0.387513096,0.000000014,0,0,0.666666664,0.333979602,0.491591197,
(CrMoReTiZr)C5,,-0.403800000,0.610200000,0.073115814,0.287777692,0.173,0,2271,5.400000000,0.490405302,-0.029,,0.420503696,0.341007697,0.384276903,0.461131364,0.000000014,0,0,0.749999997,0.111499557,0.491591197,
(CrMoReVW)C5,,-0.137600000,0.356400000,0.060180952,0.283153669,0.173,0,2271,6.000000000,0.215137723,-0.061,,0.081913011,0.668055500,0.545196282,0.471999860,0.000000014,0,0,0.999999996,0.693881449,0.450194043,
(CrMoReVY)C5,,-0.141200000,0.352800000,0.087611394,0.312256305,0.173,0,2271,5.400000000,0.215532271,-0.029,,0.086491998,0.672694476,0.203941020,0.403595818,0.000000014,0,0,0.749999997,0.693046706,0.491591197,
(CrMoReVZr)C5,,-0.309600000,0.704400000,0.077873707,0.278754372,0.173,0,2271,5.600000000,0.412627968,-0.029,,0.300686857,0.219621160,0.325085142,0.482340149,0.000000014,0,0,0.833333330,0.276052575,0.491591197,
(CrMoReWY)C5,,-0.073200000,0.098800000,0.077175273,0.397793916,0.173,0,2271,5.600000000,0.130266496,-0.029,,0.000000013,1.000000000,0.333774192,0.202544671,0.000000014,0,0,0.833333330,0.873442973,0.491591197,
(CrMoReWZr)C5,,-0.241600000,0.772400000,0.068528078,0.363340061,0.173,0,2271,5.800000000,0.404573158,-0.029,,0.214194871,0.131996059,0.441351774,0.283526440,0.000000014,0,0,0.916666663,0.293094086,0.491591197,
(CrMoReYZr)C5,,-0.245200000,0.768800000,0.083523116,0.349262079,0.173,0,2271,5.200000000,0.403857103,-0.029,,0.218773859,0.136635035,0.254802259,0.316615912,0.000000014,0,0,0.666666664,0.294609038,0.491591197,
(CrMoScTaTi)C5,,-0.377200000,0.587800000,0.063506723,0.275216279,0.173,0,2271,4.800000000,0.396298070,-0.104,,0.386670066,0.369872436,0.503821196,0.490656230,0.000000014,0,0,0.499999998,0.310601639,0.394566618,
(CrMoScTaV)C5,,-0.283000000,0.376000000,0.068057080,0.270732340,0.173,0,2271,5.000000000,0.286016083,-0.104,,0.266853227,0.642798853,0.447211342,0.501195465,0.000000014,0,0,0.583333331,0.543924546,0.394566618,
(CrMoScTaW)C5,,-0.215000000,0.444000000,0.061719957,0.386284869,0.173,0,2271,5.200000000,0.267591480,-0.104,,0.180361242,0.555173753,0.526049901,0.229596013,0.000000014,0,0,0.666666664,0.582905365,0.394566618,
(CrMoScTaY)C5,,-0.218600000,0.440400000,0.081202303,0.324715260,0.173,0,2271,4.600000000,0.266866708,-0.104,,0.184940229,0.559812728,0.283674915,0.374311774,0.000000014,0,0,0.416666665,0.584438759,0.394566618,
(CrMoScTaZr)C5,,-0.387000000,0.627000000,0.073419684,0.302549170,0.173,0,2271,4.800000000,0.411044037,-0.104,,0.399135088,0.319359143,0.380496525,0.426411871,0.000000014,0,0,0.499999998,0.279403689,0.394566618,
(CrMoScTiV)C5,,-0.344200000,0.620800000,0.048830683,0.266383183,0.173,0,2271,4.800000000,0.377901257,0.093,,0.344696014,0.327348490,0.686402139,0.511417905,0.000000014,0,0,0.499999998,0.349523660,0.649417844,
(CrMoScTiW)C5,,-0.276200000,0.688800000,0.053939057,0.380189426,0.173,0,2271,5.000000000,0.375409856,-0.000,,0.258204029,0.239723389,0.622850136,0.243922994,0.000000014,0,0,0.583333331,0.354794701,0.529107367,
(CrMoScTiY)C5,,-0.279800000,0.685200000,0.083302362,0.323134647,0.173,0,2271,4.400000000,0.374305437,0.096,,0.262783016,0.244362365,0.257548600,0.378026912,0.000000014,0,0,0.333333332,0.357131314,0.653298827,
(CrMoScTiZr)C5,,-0.448200000,0.565800000,0.073047541,0.300266548,0.173,0,2271,4.600000000,0.466081280,-0.015,,0.476977875,0.398221734,0.385126265,0.431777039,0.000000014,0,0,0.416666665,0.162961737,0.509702451,
(CrMoScVW)C5,,-0.182000000,0.312000000,0.058471572,0.368651597,0.173,0,2271,5.200000000,0.216002778,-0.061,,0.138387190,0.725269537,0.566462249,0.271041986,0.000000014,0,0,0.666666664,0.692051258,0.450194043,
(CrMoScVY)C5,,-0.185600000,0.308400000,0.087723868,0.322465502,0.173,0,2271,4.600000000,0.215655837,0.096,,0.142966177,0.729908513,0.202541759,0.379599698,0.000000014,0,0,0.416666665,0.692785279,0.653298827,
(CrMoScVZr)C5,,-0.354000000,0.660000000,0.077541500,0.298221394,0.173,0,2271,4.800000000,0.394158851,-0.015,,0.357161036,0.276835197,0.329218050,0.436584053,0.000000014,0,0,0.499999998,0.315127570,0.509702451,
(CrMoScWY)C5,,-0.117600000,0.157400000,0.078478291,0.443007901,0.173,0,2271,4.800000000,0.151858618,-0.000,,0.056474192,0.924487781,0.317563667,0.096271849,0.000000014,0,0,0.499999998,0.827760655,0.529107367,
(CrMoScWZr)C5,,-0.286000000,0.728000000,0.069541332,0.418071764,0.173,0,2271,5.000000000,0.393468169,-0.015,,0.270669050,0.189210096,0.428746134,0.154882778,0.000000014,0,0,0.583333331,0.316588842,0.509702451,
(CrMoScYZr)C5,,-0.289600000,0.724400000,0.085416587,0.339858794,0.173,0,2271,4.400000000,0.392324661,-0.015,,0.275248038,0.193849072,0.231246064,0.338717783,0.000000014,0,0,0.333333332,0.319008153,0.509702451,
(CrMoTaTiV)C5,,-0.421000000,0.544000000,0.069653091,0.238193199,0.173,0,2271,5.200000000,0.394681137,-0.104,,0.442381081,0.426313310,0.427355776,0.577676811,0.000000014,0,0,0.666666664,0.314022573,0.394566618,
(CrMoTaTiW)C5,,-0.353000000,0.612000000,0.066466708,0.349491059,0.173,0,2271,5.400000000,0.405390182,-0.104,,0.355889095,0.338688209,0.466996768,0.316077710,0.000000014,0,0,0.749999997,0.291365513,0.394566618,
(CrMoTaTiY)C5,,-0.356600000,0.608400000,0.086993496,0.307870102,0.173,0,2271,4.800000000,0.403683341,-0.104,,0.360468082,0.343327185,0.211628125,0.413905330,0.000000014,0,0,0.499999998,0.294976666,0.394566618,
(CrMoTaTiZr)C5,,-0.525000000,0.489000000,0.079035194,0.281595455,0.173,0,2271,5.000000000,0.462840361,-0.104,,0.574662941,0.497186553,0.310635375,0.475662351,0.000000014,0,0,0.583333331,0.169818529,0.394566618,
(CrMoTaVW)C5,,-0.258800000,0.400200000,0.071524713,0.335404234,0.173,0,2271,5.600000000,0.290748964,-0.104,,0.236072256,0.611614626,0.404071396,0.349187967,0.000000014,0,0,0.833333330,0.533911221,0.394566618,
(CrMoTaVY)C5,,-0.262400000,0.396600000,0.092130048,0.305522503,0.173,0,2271,5.000000000,0.289537977,-0.104,,0.240651243,0.616253602,0.147725574,0.419423224,0.000000014,0,0,0.583333331,0.536473298,0.394566618,
(CrMoTaVZr)C5,,-0.430800000,0.583200000,0.084231008,0.277604035,0.173,0,2271,5.200000000,0.408435748,-0.104,,0.454846102,0.375800017,0.245995549,0.485043950,0.000000014,0,0,0.666666664,0.284922029,0.394566618,
(CrMoTaWY)C5,,-0.194400000,0.464600000,0.078727494,0.421236276,0.173,0,2271,5.200000000,0.266140264,-0.104,,0.154159258,0.528628501,0.314463399,0.147444779,0.000000014,0,0,0.666666664,0.585975693,0.394566618,
(CrMoTaWZr)C5,,-0.362800000,0.651200000,0.071634058,0.393364970,0.173,0,2271,5.400000000,0.420381446,-0.104,,0.368354116,0.288174916,0.402711054,0.212954649,0.000000014,0,0,0.749999997,0.259648590,0.394566618,
(CrMoTaYZr)C5,,-0.366400000,0.647600000,0.082800185,0.328974163,0.173,0,2271,4.800000000,0.418651454,-0.104,,0.372933104,0.292813892,0.263796059,0.364301471,0.000000014,0,0,0.499999998,0.263308723,0.394566618,
(CrMoTiVW)C5,,-0.320000000,0.645000000,0.058993640,0.327047397,0.173,0,2271,5.400000000,0.385358534,-0.061,,0.313915043,0.296164263,0.559967337,0.368830222,0.000000014,0,0,0.749999997,0.333746345,0.450194043,
(CrMoTiVY)C5,,-0.323600000,0.641400000,0.090519254,0.302416931,0.173,0,2271,4.800000000,0.383872166,0.093,,0.318494031,0.300803239,0.167765065,0.426722691,0.000000014,0,0,0.499999998,0.336891045,0.649417844,
(CrMoTiVZr)C5,,-0.492000000,0.522000000,0.079816753,0.273539759,0.173,0,2271,5.000000000,0.457966374,0.004,,0.532688889,0.454662607,0.300912193,0.494596791,0.000000014,0,0,0.583333331,0.180130393,0.534282011,
(CrMoTiWY)C5,,-0.255600000,0.709400000,0.083735519,0.416192263,0.173,0,2271,5.000000000,0.377729321,-0.000,,0.232002045,0.213178138,0.252159812,0.159300434,0.000000014,0,0,0.583333331,0.349887424,0.529107367,
(CrMoTiWZr)C5,,-0.424000000,0.590000000,0.074602601,0.387504839,0.173,0,2271,5.200000000,0.477448636,-0.000,,0.446196904,0.367037507,0.365780157,0.226728546,0.000000014,0,0,0.666666664,0.138911894,0.529107367,
(CrMoTiYZr)C5,,-0.427600000,0.586400000,0.091524485,0.327560681,0.173,0,2271,4.600000000,0.475462974,0.004,,0.450775891,0.371676482,0.155259235,0.367623777,0.000000014,0,0,0.416666665,0.143112946,0.534282011,
(CrMoVWY)C5,,-0.161400000,0.332600000,0.088647650,0.406920140,0.173,0,2271,5.200000000,0.211004834,-0.061,,0.112185206,0.698724285,0.191049209,0.181094018,0.000000014,0,0,0.666666664,0.702625377,0.450194043,
(CrMoVWZr)C5,,-0.329800000,0.684200000,0.079606555,0.376478419,0.173,0,2271,5.400000000,0.401904665,-0.061,,0.326380065,0.245650970,0.303527215,0.252645500,0.000000014,0,0,0.749999997,0.298739799,0.450194043,
(CrMoVYZr)C5,,-0.333400000,0.680600000,0.096754535,0.327230805,0.173,0,2271,4.800000000,0.400391608,0.004,,0.330959052,0.250289946,0.090193488,0.368399131,0.000000014,0,0,0.499999998,0.301940965,0.534282011,
(CrMoWYZr)C5,,-0.265400000,0.748600000,0.082315403,0.448446206,0.173,0,2271,5.000000000,0.396191671,-0.000,,0.244467066,0.162664845,0.269827112,0.083489430,0.000000014,0,0,0.583333331,0.310826746,0.529107367,
(CrNbReScTa)C5,,-0.270000000,0.389000000,0.065021898,0.179510445,0.173,0,2271,5.200000000,0.305103261,-0.017,,0.250317995,0.626046996,0.484971288,0.715607187,0.000000014,0,0,0.666666664,0.503541924,0.507115129,
(CrNbReScTi)C5,,-0.331200000,0.633800000,0.059413233,0.175544866,0.173,0,2271,5.000000000,0.394567307,-0.017,,0.328160782,0.310596633,0.554747278,0.724928049,0.000000014,0,0,0.583333331,0.314263402,0.507115129,
(CrNbReScV)C5,,-0.237000000,0.299000000,0.063870996,0.171813853,0.173,0,2271,5.200000000,0.267899235,-0.017,,0.208343943,0.742021394,0.499289366,0.733697577,0.000000014,0,0,0.666666664,0.582254249,0.507115129,
(CrNbReScW)C5,,-0.169000000,0.367000000,0.058997587,0.338797875,0.173,0,2271,5.400000000,0.235189285,-0.027,,0.121851957,0.654396293,0.559918228,0.341211412,0.000000014,0,0,0.749999997,0.651458484,0.494178519,
(CrNbReScY)C5,,-0.172600000,0.363400000,0.080445890,0.237520525,0.173,0,2271,4.800000000,0.235069862,-0.017,,0.126430945,0.659035269,0.293085257,0.579257891,0.000000014,0,0,0.499999998,0.651711148,0.507115129,
(CrNbReScZr)C5,,-0.341000000,0.673000000,0.072124364,0.209570990,0.173,0,2271,5.000000000,0.410475334,-0.017,,0.340625803,0.260083339,0.396611280,0.644951636,0.000000014,0,0,0.583333331,0.280606889,0.507115129,
(CrNbReTaTi)C5,,-0.408000000,0.557000000,0.069968462,0.140854535,0.173,0,2271,5.400000000,0.413090789,-0.017,,0.425845848,0.409561453,0.423432324,0.806465640,0.000000014,0,0,0.749999997,0.275073387,0.507115129,
(CrNbReTaV)C5,,-0.313800000,0.345200000,0.075030508,0.132423563,0.173,0,2271,5.600000000,0.318119097,-0.017,,0.306029009,0.682487870,0.360456673,0.826282146,0.000000014,0,0,0.833333330,0.476004401,0.507115129,
(CrNbReTaW)C5,,-0.245800000,0.413200000,0.064714857,0.307610143,0.173,0,2271,5.800000000,0.308526433,-0.028,,0.219537023,0.594862769,0.488791110,0.414516350,0.000000014,0,0,0.916666663,0.496299540,0.492884858,
