Composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,compound possible,max ionic char,avg ionic char,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,Yang omega,Yang delta,band center,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,transition metal fraction,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,EFA
(TiZrHfVNbTaFeMo)C8,22,73,51,42.375,15.0625,22,43,55,12,47.25,2.8125,43,47.867,180.94788,133.08088,99.27272,40.22311,47.867,1811,3290,1479,2438.125,422.375,1811,4,8,4,5.125,0.9375,4,4,6,2,4.875,0.65625,4,132,175,43,160.375,10.625,132,1.3,2.16,0.86,1.61125,0.1965625,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,6,4,3.375,1.21875,2,0,14,14,3.5,5.25,0,4,19,15,8.625,4.9375,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,4,8,4,6.625,1.21875,4,0,0,0,0,0,0,4,8,4,6.875,0.9375,4,10.73,23.195,12.465,17.226875,3.196875,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.263835667,0.461706783,0,194,229,35,215.875,16.40625,194,FALSE,0.168812602,0.016146468,-0.45348675,-0.309314346,-0.341117773,Ti0.06027361478598515 Zr0.1148682857759356 Hf0.22475270025592767 V0.06414499232498928 Nb0.1169867206902533 Ta0.22784763648151474 Fe0.0703194271152013 Mo0.12080662257019271 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Fe0.125Mo0.125,0.073176397,5.573747826,0.001181941,5.78125,1.150872243,-0.017288477,99.27272,794.16176,-3.22860334,0.115162391,0.265,5.125,7.5625,6.2025,29,2,0,27,0,59.55125,0.439702149,13.84890625,-0.082630555,5.573747826,0.073176397,3.730871018,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ti,-0.17001,d,Ti,-0.17001,0,1.75,0,3.375,3.5,0.202898551,0,0.391304348,0.405797101,0.001181941,0.018421069,0.215864849,0.215864849,0.215864849,56.6954
(TiZrHfVNbTaFeNi)C8,22,73,51,40.625,16.03125,22,43,61,18,48.625,4.6875,43,47.867,180.94788,133.08088,94.614395,42.5522725,47.867,1728,3290,1562,2292.125,417.40625,1728,4,10,6,5.625,1.6875,4,4,6,2,4.75,0.75,4,124,175,51,156.625,15.21875,124,1.3,1.91,0.61,1.58,0.1625,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,2,8,6,3.75,1.6875,2,0,14,14,3.5,5.25,0,4,19,15,9.125,4.90625,4,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,2,8,6,6.25,1.6875,2,0,0,0,0,0,0,2,8,6,6.375,1.6875,2,10.32,23.195,12.875,16.555625,3.90171875,10.32,0,0,0,0,0,0,0,2.1106628,2.1106628,0.338260004,0.507384373,0,194,229,35,215.375,16.03125,194,FALSE,0.088829279,0.009851592,-1.133468381,-0.911213351,-0.835514641,Ti0.06323958420914702 Zr0.12052077276401756 Hf0.23581242579419334 V0.0673014661246843 Nb0.12274345251586714 Ta0.23905965894513193 Fe0.07377973510267649 Ni0.07754290454428206 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Fe0.125Ni0.125,0.083987156,2.120527106,0.002888406,6.640625,1.151530124,-0.017288477,94.614395,756.91516,-2.450930455,0.138242873,0.31640625,5.625,18.6875,5.905,31,1,0,30,0,54.4575,0.314984327,9.5940625,-0.047382595,2.120527106,0.083987156,3.785301755,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,V,-0.175968,s,V,-0.175968,0,1.875,0,3.75,3.5,0.205479452,0,0.410958904,0.383561644,0.002888406,0.01560578,0.215864849,0.215864849,0.215864849,49.3432
(TiZrHfVNbTaFeOs)C8,22,76,54,46.625,20.28125,22,43,57,14,48.125,3.9375,43,47.867,190.23,142.363,111.05647,54.1246175,47.867,1811,3306,1495,2489.375,473.625,1811,4,8,4,5.375,1.3125,4,4,6,2,5,0.75,4,132,175,43,159.125,12.09375,132,1.3,2.2,0.9,1.61625,0.2028125,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,2,6,4,3.5,1.375,2,0,14,14,5.25,6.5625,0,4,22,18,10.625,6.78125,4,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,4,8,4,6.5,1.375,4,0,0,0,0,0,0,4,8,4,6.625,1.3125,4,10.73,23.195,12.465,17.026875,3.396875,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.263835667,0.461706783,0,194,229,35,211.5,17.5,194,FALSE,0.183313517,0.017396578,-1.311121545,-1.057819104,-0.93876512,Ti0.05387687002837384 Zr0.10267749371108228 Hf0.20090004661592428 V0.057337384305479897 Nb0.10457110243104249 Ta0.203666522085566 Fe0.0628565359586884 Os0.21411404486384264 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Fe0.125Os0.125,0.075336528,2.013450404,-0.008854077,5.96875,1.151073907,-0.017288477,111.05647,888.45176,-3.046109637,0.1485773,0.33828125,5.375,21.375,6.37125,29,1,0,28,0,71.31375,0.765146628,24.14109375,-0.18862842,2.013450404,0.075336528,3.83683198,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ta,-0.182464,d,Ta,-0.182464,0,1.875,0,3.5,5.25,0.176470588,0,0.329411765,0.494117647,-0.008854077,0.020845068,0.215864849,0.215864849,0.215864849,51.3854
(TiZrHfVNbTaFeRe)C8,22,75,53,46.5,20.125,22,43,55,12,47.75,3.4375,43,47.867,186.207,138.34,110.553595,53.49602375,47.867,1811,3459,1648,2508.5,493.375,1811,4,8,4,5.25,1.125,4,4,6,2,5,0.75,4,132,175,43,160,11,132,1.3,1.9,0.6,1.57875,0.16125,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,2,6,4,3.375,1.21875,2,0,14,14,5.25,6.5625,0,4,21,17,10.5,6.625,4,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,4,8,4,6.625,1.21875,4,0,0,0,0,0,0,4,8,4,6.75,1.125,4,10.73,23.195,12.465,17.0975,3.32625,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.263835667,0.461706783,0,194,229,35,211.5,17.5,194,FALSE,0.086068815,0.009658938,-0.944052873,-0.735973343,-0.689066907,Ti0.05412193968002577 Zr0.10314454269895067 Hf0.20181388040795958 V0.05759819479411772 Nb0.10504676487453889 Ta0.20459293974112733 Fe0.06314245140558296 Re0.21053928639769692 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Fe0.125Re0.125,0.074115951,2.809272518,0.001099044,5.875,1.150972991,-0.017288477,110.553595,884.42876,-3.147265395,0.138242873,0.31640625,5.25,15.4375,6.35375,28,1,0,27,0,67.38875,0.663189038,20.70671875,-0.152742857,2.809272518,0.074115951,3.742039166,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ta,-0.182464,d,Ta,-0.182464,0,1.875,0,3.375,5.25,0.178571429,0,0.321428571,0.5,0.001099044,0.019780883,0.215864849,0.215864849,0.215864849,47.6061
(TiZrHfVNbTaFeRh)C8,22,73,51,42.75,15.4375,22,43,59,16,48.375,4.3125,43,47.867,180.94788,133.08088,100.1409075,40.48016438,47.867,1811,3290,1479,2355.75,369.6875,1811,4,9,5,5.5,1.5,4,4,6,2,4.875,0.65625,4,132,175,43,158.875,12.40625,132,1.3,2.28,0.98,1.62625,0.2153125,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,8,6,3.75,1.6875,2,0,14,14,3.5,5.25,0,4,19,15,9,4.75,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,2,8,6,6.25,1.6875,2,0,0,0,0,0,0,3,8,5,6.5,1.5,3,10.73,23.195,12.465,16.970625,3.453125,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.263835667,0.461706783,0,194,229,35,215.375,16.03125,194,FALSE,0.213450798,0.020073599,-1.555288805,-1.27633463,-1.116911606,Ti0.05974955839101018 Zr0.1138695492648696 Hf0.22279856011890045 V0.0635872757594093 Nb0.11596956518493702 Ta0.22586658703886817 Fe0.06970802616303431 Rh0.12845087807897088 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Fe0.125Rh0.125,0.077671018,1.605017917,0.000826835,6.171875,1.151225597,-0.017288477,100.1409075,801.12726,-2.865752929,0.1485773,0.33828125,5.5,25.375,6.06875,32,2,0,30,0,63.47625,0.553641491,17.28328125,-0.11692629,1.605017917,0.077671018,3.774210816,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,V,-0.175968,s,Ta,-0.174814,0.001154,1.75,0,3.75,3.5,0.194444444,0,0.416666667,0.388888889,0.000826835,0.019621099,0.215864849,0.215864849,0.215864849,54.2106
(TiZrHfVNbTaFeTc)C8,22,73,51,42.5,15.125,22,43,55,12,47.625,3.28125,43,47.867,180.94788,133.08088,99.52772,40.09561,47.867,1811,3290,1479,2379.875,364.125,1811,4,8,4,5.25,1.125,4,4,6,2,4.875,0.65625,4,132,175,43,159.5,11.625,132,1.3,1.9,0.6,1.57875,0.16125,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,2,6,4,3.375,1.21875,2,0,14,14,3.5,5.25,0,4,19,15,8.75,4.875,4,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,4,8,4,6.625,1.21875,4,0,0,0,0,0,0,4,8,4,6.75,1.125,4,10.73,23.195,12.465,17.05125,3.3725,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.263835667,0.461706783,0,194,229,35,211.5,17.5,194,FALSE,0.086068815,0.009658938,-1.251084672,-1.009062893,-0.893867337,Ti0.06011767374958452 Zr0.1145710963739549 Hf0.22417121581806554 V0.06397903518738296 Nb0.11668405043338678 Ta0.22725814476610132 Fe0.07013749536310084 Tc0.123081288308423 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Fe0.125Tc0.125,0.074691706,2.007044593,-0.008791304,5.921875,1.151023427,-0.017288477,99.52772,796.22176,-3.098931529,0.143316321,0.32734375,5.25,20.5,6.20625,28,1,0,27,0,62.85125,0.535578701,16.73640625,-0.111293022,2.007044593,0.074691706,3.730130447,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ta,-0.182464,d,Ta,-0.182464,0,1.875,0,3.375,3.5,0.214285714,0,0.385714286,0.4,-0.008791304,0.020354218,0.215864849,0.215864849,0.215864849,61.7963
(TiZrHfVNbTaFeW)C8,22,74,52,46.375,19.96875,22,43,55,12,47.375,2.96875,43,47.867,183.84,135.973,110.25772,53.12618,47.867,1811,3695,1884,2538,530.25,1811,4,8,4,5.125,0.9375,4,4,6,2,5,0.75,4,132,175,43,161.375,9.78125,132,1.3,2.36,1.06,1.63625,0.229375,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,2,6,4,3.25,1.0625,2,0,14,14,5.25,6.5625,0,4,20,16,10.375,6.46875,4,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,4,8,4,6.75,1.0625,4,0,0,0,0,0,0,4,8,4,6.875,0.9375,4,10.73,23.195,12.465,17.271875,3.151875,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.263835667,0.461706783,0,194,229,35,215.875,16.40625,194,FALSE,0.244896158,0.022966838,-0.498451921,-0.345059369,-0.370922904,Ti0.05426717512388247 Zr0.10342132959034522 Hf0.2023554450427598 V0.05775275871839177 Nb0.1053286563516822 Ta0.20514196194153114 Fe0.06331189326244002 W0.2084207799689672 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Fe0.125W0.125,0.075336528,5.359163917,-0.008854077,5.96875,1.151073907,-0.017288477,110.25772,882.06176,-3.046109637,0.120456983,0.27671875,5.125,8.1875,6.4625,27,1,0,26,0,64.20125,0.574439608,17.91765625,-0.123507437,5.359163917,0.075336528,3.785023057,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ta,-0.182464,d,Ta,-0.182464,0,1.875,0,3.25,5.25,0.180722892,0,0.313253012,0.506024096,-0.008854077,0.020845068,0.215864849,0.215864849,0.215864849,57.0784
(TiZrHfVNbTaFeY)C8,22,73,51,42,15.25,22,12,55,43,42.5,7.625,12,47.867,180.94788,133.08088,98.39095125,40.66399438,47.867,1799,3290,1491,2301,410.75,1799,3,8,5,4.75,1,3,4,6,2,4.875,0.65625,4,132,190,58,164.875,12.625,132,1.22,1.83,0.61,1.49375,0.1578125,1.22,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,6,5,2.875,1.125,1,0,14,14,3.5,5.25,0,3,19,16,8.25,5.125,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,4,9,5,7.125,1.125,4,0,0,0,0,0,0,4,9,5,7.25,1,4,10.73,32.365,21.635,19.31125,4.9565625,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.263835667,0.461706783,0,194,229,35,211.5,17.5,194,FALSE,0.088829279,0.008690754,0.058228265,0.13532824,0.049648694,Ti0.06081224872800484 Zr0.11589480389336107 Hf0.22676119822553295 V0.06471822275424946 Nb0.11803217015853375 Ta0.2298837922862342 Fe0.07094783525634425 Y0.11294972869773935 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Fe0.125Y0.125,0.105651998,45.46375489,-0.00086981,8.5625,1.242952229,-0.017288477,98.39095125,787.12761,-1.548821267,0.12827142,0.27671875,4.75,0.875,5.89625,24,1,0,23,0,48.30125,0.362152697,9.63046875,-0.060183571,45.46375489,0.105651998,3.64639524,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,2.875,3.5,0.227272727,0,0.348484848,0.424242424,-0.00086981,0.017639522,0.215864849,0.215864849,0.215864849,27.9499
(TiZrHfVNbTaMnAg)C8,22,73,51,42.875,15.84375,22,43,65,22,48.75,4.875,43,47.867,180.94788,133.08088,100.6478756,41.34061328,47.867,1234.93,3290,2055.07,2193.99125,491.0065625,1234.93,4,11,7,5.625,1.6875,4,4,6,2,4.875,0.65625,4,139,175,36,160.125,10.875,139,1.3,1.93,0.63,1.5475,0.13,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,10,8,3.875,1.84375,2,0,14,14,3.5,5.25,0,4,19,15,9.125,5.15625,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,0,8,8,6.125,1.84375,0,0,0,0,0,0,0,1,8,7,6.375,1.6875,1,10.48758621,23.195,12.70741379,17.27657328,3.147176724,10.48758621,0,0,0,0,0,0,0,0.000310121,0.000310121,4.15818E-05,6.71347E-05,0,194,229,35,213.875,14.90625,194,FALSE,0.094461061,0.008129555,-0.039142028,0.044886799,-0.110261668,Ti0.05944859703043533 Zr0.11329598294241194 Hf0.2216763132003761 V0.06326698363436023 Nb0.11538542098264976 Ta0.22472888632317814 Mn0.06823050742358874 Ag0.13396730846299965 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Mn0.125Ag0.125,0.061898076,55.17202504,0.008289227,4.875,1.114590545,-0.017288477,100.6478756,805.183005,-4.512346518,0.083619301,0.1890625,5.625,0.6875,5.54875,23,2,0,21,0,48.0325,0.330821242,8.771875,-0.050681036,55.17202504,0.061898076,3.751060858,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,Ta,-0.174814,s,Ta,-0.174814,0,1.75,0,3.875,3.5,0.191780822,0,0.424657534,0.383561644,0.008289227,0.018758341,0.215864849,0.215864849,0.215864849,38.7853
(TiZrHfVNbTaMnAu)C8,22,79,57,46.875,20.84375,22,43,66,23,48.875,5.0625,43,47.867,196.966569,149.099569,111.7851718,55.26223344,47.867,1337.33,3290,1952.67,2206.79125,481.4065625,1337.33,4,11,7,5.625,1.6875,4,4,6,2,5,0.75,4,136,175,39,159,12.25,136,1.3,2.54,1.24,1.62375,0.230625,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,10,8,3.875,1.84375,2,0,14,14,5.25,6.5625,0,4,25,21,10.875,7.34375,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,0,8,8,6.125,1.84375,0,0,0,0,0,0,0,1,8,7,6.375,1.6875,1,10.48758621,23.195,12.70741379,17.32282328,3.100926724,10.48758621,0,0,0,0,0,0,0,0.000310121,0.000310121,4.15818E-05,6.71347E-05,0,194,229,35,213.875,14.90625,194,FALSE,0.319140971,0.029047099,-1.222597397,-0.988998748,-0.896724208,Ti0.0535256591400281 Zr0.10200816281341893 Hf0.19959042555212603 V0.0569636151227723 Nb0.10388942753491809 Ta0.20233886700630307 Mn0.061432616844371395 Au0.22025122598606192 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Mn0.125Au0.125,0.06204235,1.937882398,0.008291735,4.859375,1.114627532,-0.017288477,111.7851718,894.281374,-4.491384713,0.122407682,0.2734375,5.625,19.6875,5.65625,23,2,0,21,0,47.8975,0.335256951,8.89,-0.052228818,1.937882398,0.06204235,3.875822408,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,s,Ta,-0.174814,s,Ta,-0.174814,0,1.75,0,3.875,5.25,0.16091954,0,0.356321839,0.482758621,0.008291735,0.018319266,0.215864849,0.215864849,0.215864849,47.3111
(TiZrHfVNbTaMnCo)C8,22,73,51,40.375,16.21875,22,43,58,15,47.875,3.59375,43,47.867,180.94788,133.08088,94.531,42.59397,47.867,1519,3290,1771,2260.625,441.03125,1519,4,9,5,5.375,1.3125,4,4,6,2,4.75,0.75,4,126,175,49,157.75,13.8125,126,1.3,1.88,0.58,1.54125,0.12375,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,2,7,5,3.5,1.375,2,0,14,14,3.5,5.25,0,4,19,15,8.875,4.84375,4,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,3,8,5,6.5,1.375,3,0,0,0,0,0,0,3,8,5,6.625,1.3125,3,10.245,23.195,12.95,16.51594828,3.951314655,10.245,0,0,0,0,0,0,0,1.5484712,1.5484712,0.193600482,0.33871768,0,194,229,35,210,16,194,FALSE,0.080660682,0.007061325,-0.793621152,-0.614490451,-0.587622486,Ti0.06329537400429489 Zr0.1206270958733114 Hf0.23602045889708137 V0.06736083930139318 Nb0.12285173646740222 Ta0.2392705567485798 Mn0.07264554088076927 Co0.0779283978271678 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Mn0.125Co0.125,0.077671018,2.991981877,0.000826835,6.171875,1.151225597,-0.017288477,94.531,756.248,-2.865752929,0.119426011,0.26796875,5.375,13.0625,5.72875,29,1,0,28,0,54.00375,0.304614287,9.15421875,-0.044677744,2.991981877,0.077671018,3.732968634,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ta,-0.182464,d,Ta,-0.182464,0,1.875,0,3.5,3.5,0.211267606,0,0.394366197,0.394366197,0.000826835,0.019621099,0.215864849,0.215864849,0.215864849,50.1431
(TiZrHfVNbTaMnCu)C8,22,73,51,40.625,16.03125,22,43,64,21,48.625,4.6875,43,47.867,180.94788,133.08088,95.10760063,42.30566969,47.867,1357.77,3290,1932.23,2209.34625,479.4903125,1357.77,4,11,7,5.625,1.6875,4,4,6,2,4.75,0.75,4,132,175,43,158.5,12.875,132,1.3,1.9,0.6,1.54375,0.12625,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,2,10,8,3.875,1.84375,2,0,14,14,3.5,5.25,0,4,19,15,9.125,5.15625,4,0,1,1,0.25,0.375,0,0,0,0,0,0,0,0,8,8,6.125,1.84375,0,0,0,0,0,0,0,1,8,7,6.375,1.6875,1,10.48758621,23.195,12.70741379,16.61907328,3.822408405,10.48758621,0,0,0,0,0,0,0,0.000310121,0.000310121,4.15818E-05,6.71347E-05,0,194,229,35,213.875,14.90625,194,FALSE,0.086068815,0.007474349,-0.274295244,-0.160873549,-0.260282266,Ti0.06291163861437177 Zr0.11989578041150377 Hf0.2345895580729776 V0.06695245656661206 Nb0.12210693386946116 Ta0.237819951837314 Mn0.07220511904276629 Cu0.08351856158499318 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Mn0.125Cu0.125,0.076262826,8.488051506,0.000946066,6.0625,1.14589743,-0.017288477,95.10760063,760.860805,-2.972562185,0.086948821,0.196875,5.625,4.5,5.61625,23,2,0,21,0,50.0925,0.283971994,7.733125,-0.037297189,8.488051506,0.076262826,3.755041886,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,s,Ta,-0.174814,s,Ta,-0.174814,0,1.75,0,3.875,3.5,0.191780822,0,0.424657534,0.383561644,0.000946066,0.019357391,0.215864849,0.215864849,0.215864849,41.6541
(TiZrHfVNbTaMnFe)C8,22,73,51,40.25,16.3125,22,43,55,12,47.5,3.125,43,47.867,180.94788,133.08088,94.14497563,42.78698219,47.867,1519,3290,1771,2266,437,1519,4,8,4,5.25,1.125,4,4,6,2,4.75,0.75,4,132,175,43,158.5,12.875,132,1.3,1.83,0.53,1.535,0.11875,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,2,6,4,3.375,1.21875,2,0,14,14,3.5,5.25,0,4,19,15,8.75,4.875,4,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,4,8,4,6.625,1.21875,4,0,0,0,0,0,0,4,8,4,6.75,1.125,4,10.48758621,23.195,12.70741379,16.57657328,3.875533405,10.48758621,0,0,0,0,0,0,0,2.1106628,2.1106628,0.263874432,0.461697092,0,194,229,35,214.375,15.28125,194,FALSE,0.067815945,0.006113724,-0.518659737,-0.373041336,-0.414714438,Ti0.06355490519040642 Zr0.12112170537300512 Hf0.23698821792541092 V0.06763704018963146 Nb0.12335546770183783 Ta0.24025164221290324 Mn0.07294341072808579 Fe0.0741476106787191 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Mn0.125Fe0.125,0.077671018,4.54210885,0.000826835,6.171875,1.151225597,-0.017288477,94.14497563,753.159805,-2.865752929,0.109653349,0.249375,5.25,8.625,5.715,28,1,0,27,0,54.64125,0.318061018,9.70890625,-0.048286919,4.54210885,0.077671018,3.706322916,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.75,d,Ta,-0.182464,d,Ta,-0.182464,0,1.875,0,3.375,3.5,0.214285714,0,0.385714286,0.4,0.000826835,0.019621099,0.215864849,0.215864849,0.215864849,45.3
